資料期別,縣市,本季購置住宅貸款違約率(%),download_timestamp,process_timestamp
114Q1,台中市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,台北市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,台東縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,台南市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,宜蘭縣,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,花蓮縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,金門縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,南投縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,屏東縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,苗栗縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,桃園市,0.05,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,高雄市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,基隆市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,雲林縣,0.36,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,新北市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,新竹市,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,新竹縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,嘉義市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,嘉義縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,彰化縣,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q1,澎湖縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,全國,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,台中市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,台北市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,台東縣,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,台南市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,宜蘭縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,花蓮縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,金門縣,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,南投縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,屏東縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,苗栗縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,桃園市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,高雄市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,基隆市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,雲林縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,新北市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,新竹市,0.04,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,新竹縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,嘉義市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,嘉義縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,彰化縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q2,澎湖縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,全國,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,台中市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,台北市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,台東縣,0.05,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,台南市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,宜蘭縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,花蓮縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,金門縣,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,南投縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,屏東縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,苗栗縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,桃園市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,高雄市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,基隆市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,雲林縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,新北市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,新竹市,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,新竹縣,0.03,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,嘉義市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,嘉義縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,彰化縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
114Q3,澎湖縣,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
